level_0,index,Customer ID,frequency,recency,T,monetary_value,predicted_purchases,expected_average_profit,CLV_12_months,Cluster,Cluster_Name,ChurnProbability,ValueSegment,Adjusted_CLV,Estimated_CAC,CLV_CAC_Ratio
1740,1740,16080.0,1.0,193.0,274.0,86.9,0.07867623569414538,109.69401772856054,241.6476925393556,0,Inactive Customers,0.4492856976015995,Low,133.07884042299438,48.32953850787112,2.753571511992002
1741,1741,16081.0,4.0,310.0,366.0,662.325,0.14664676897972728,693.4771814148554,2854.6824066690892,0,Inactive Customers,0.0552572256962934,High,2696.940576632537,570.9364813338178,4.723713871518533
1742,1742,16083.0,1.0,260.0,360.0,979.64,0.06370596872023293,1191.023252714345,2125.844506509127,0,Inactive Customers,0.293339579101981,High,1502.250173733481,425.1689013018254,3.5333021044900947
1743,1743,16085.0,4.0,297.0,320.0,200.04000000000002,0.16322269293925012,210.11707550664528,962.5188566981763,0,Inactive Customers,0.1117966489063111,Medium,854.9124740101862,192.50377133963525,4.4410167554684445
1744,1744,16086.0,4.0,308.0,367.0,236.0325,0.14630553391651283,247.75043720322043,1017.4897012098048,0,Inactive Customers,0.1410249305398334,High,873.9982867716963,203.49794024196098,4.294875347300833
1745,1745,16091.0,1.0,44.0,198.0,157.81,0.08075931719711918,195.58358921952316,441.93107958242126,1,Inactive Customers,0.6690525225474014,Low,146.2559759957059,88.38621591648426,1.6547373872629927
1746,1746,16092.0,2.0,140.0,254.0,253.495,0.12290677488168633,279.7185761907432,963.7616105351619,0,Inactive Customers,0.4303092984528644,Medium,549.0460280299736,192.7523221070324,2.8484535077356776
1747,1747,16094.0,2.0,208.0,219.0,413.065,0.13879415748174842,454.5328157003561,1768.0314435538685,0,Inactive Customers,0.3477093083382905,Medium,1153.2704531954037,353.6062887107737,3.261453458308548
1748,1748,16098.0,6.0,286.0,373.0,233.23833333333334,0.1955873178007664,240.849704407907,1322.6843627749643,0,Inactive Customers,0.1123317413957795,High,1174.1049249874857,264.53687255499284,4.438341293021103
1749,1749,16099.0,2.0,175.0,225.0,206.8,0.13569365143267836,228.56265143106802,869.2406708726841,0,Inactive Customers,0.3953527698202371,Medium,525.5839640027674,173.84813417453682,3.0232361508988146
1750,1750,16102.0,2.0,86.0,128.0,501.19000000000005,0.19527825547351768,551.0766826978158,3013.0030236082107,0,Inactive Customers,0.5042686387800108,High,1493.6400902532414,602.6006047216422,2.4786568060999454
1751,1751,16103.0,5.0,226.0,233.0,245.036,0.2439991823121093,254.65105005180223,1743.2794644656826,0,Inactive Customers,0.2379694472235364,High,1328.4322139506417,348.6558928931365,3.8101527638823183
1752,1752,16107.0,6.0,166.0,183.0,445.21000000000004,0.33191070787487437,459.1673186550583,4274.896621787477,0,Inactive Customers,0.308208785092193,High,2957.335927591638,854.9793243574954,3.458956074539034
1753,1753,16109.0,1.0,90.0,308.0,236.4,0.05735383702462231,290.7755427306605,467.0838342483083,1,Inactive Customers,0.5810871780622212,Medium,195.66740708647654,93.41676684966166,2.094564109688894
1754,1754,16110.0,2.0,266.0,311.0,463.89,0.10689651363348819,510.2132927516569,1529.497624343285,0,Inactive Customers,0.0925746829936412,High,1387.904866630178,305.899524868657,4.5371265850317934
1755,1755,16112.0,3.0,195.0,338.0,41.24666666666667,0.12674830714349908,45.08885101495563,160.36474869630973,0,Inactive Customers,0.3932780160010232,Low,97.29681849252238,32.07294973926195,3.033609919994884
1756,1756,16115.0,7.0,283.0,292.0,218.4485714285714,0.26904268603459186,224.56691813728213,1696.0007023123337,0,Inactive Customers,0.0641335755524915,High,1587.230113133507,339.2001404624668,4.679332122237542
1757,1757,16119.0,1.0,64.0,72.0,113.88000000000001,0.18176497562594196,142.37347956505994,722.586367592566,0,Inactive Customers,0.637367046543232,Medium,262.0336286076901,144.5172735185132,1.8131647672838405
1758,1758,16121.0,1.0,158.0,215.0,579.22,0.09466630289377848,706.0154651468474,1870.3425833014096,0,Inactive Customers,0.3234424346911773,Medium,1265.3944244518157,374.06851666028194,3.3827878265441136
1759,1759,16122.0,3.0,293.0,366.0,151.3,0.12028106434732229,161.93503776657388,546.6256879465901,0,Inactive Customers,0.1949311396143541,Medium,440.07131965268104,109.32513758931803,4.02534430192823
1760,1760,16126.0,3.0,267.0,296.0,1798.8066666666666,0.14227680721153968,1911.1312303508005,7628.334006972216,0,Inactive Customers,0.0866379461123196,High,6967.430816349382,1525.6668013944434,4.566810269438402
1761,1761,16128.0,4.0,265.0,282.0,372.98,0.17983804793355113,390.941235312319,1972.7753048426032,0,Inactive Customers,0.1150549233500274,High,1745.7977933571105,394.55506096852065,4.4247253832498625
1762,1762,16131.0,3.0,188.0,239.0,816.7266666666666,0.16647497295886263,868.4340251924293,4054.5100272486643,0,Inactive Customers,0.2494474346382357,High,3043.122902236482,810.9020054497329,3.7527628268088216
1763,1763,16133.0,28.0,315.0,318.0,429.59749999999997,0.8668868563286075,432.42176260665605,10527.724651630404,2,High-Value Active Customers,0.0069554821858523,High,10454.49925035843,2105.5449303260807,4.965222589070739
1764,1764,16134.0,1.0,338.0,359.0,334.56,0.06609665661126334,409.6716129260193,758.6539463953906,0,Inactive Customers,0.2198962839306883,Medium,591.8287627936926,151.73078927907812,3.9005185803465583
1765,1765,16136.0,2.0,218.0,277.0,275.04,0.11655615030904856,303.3218399009307,991.2441398054925,0,Inactive Customers,0.3635380462026633,Medium,630.8891819107641,198.24882796109853,3.1823097689866833
1766,1766,16139.0,2.0,188.0,206.0,247.805,0.14477173740963556,273.48499204077956,1109.4859179807127,0,Inactive Customers,0.3882524626817927,Medium,678.7252780139315,221.89718359614255,3.0587376865910363
1767,1767,16140.0,1.0,306.0,371.0,418.16,0.06338734692278843,510.93191720813013,907.4583181048095,0,Inactive Customers,0.2528334795880478,Medium,678.0224739572529,181.4916636209619,3.735832602059761
1768,1768,16143.0,5.0,366.0,369.0,363.838,0.17202147582465482,377.7467514338775,1824.3329106673305,0,Inactive Customers,0.0694538634892165,High,1697.6259417309566,364.8665821334661,4.6527306825539165
1769,1769,16145.0,10.0,351.0,359.0,349.671,0.3089335749075931,356.2504697976637,3090.6980432947307,0,Inactive Customers,0.0194342754246765,High,3030.6325662668323,618.1396086589461,4.902828622876617
1770,1770,16146.0,2.0,75.0,232.0,174.22,0.12717002243410236,192.8701783896242,687.4635282851649,1,Inactive Customers,0.5814391927191619,Medium,287.7452893751719,137.49270565703299,2.0928040364041904
1771,1771,16149.0,1.0,138.0,142.0,116.84,0.12790591174684277,145.9587726353356,521.9520128041498,0,Inactive Customers,0.510707600714603,Low,255.38715265678474,104.39040256082997,2.446461996426985
1772,1772,16150.0,4.0,330.0,372.0,414.90000000000003,0.14484437770612435,434.7723257428373,1767.7744838517262,0,Inactive Customers,0.0381898862654915,High,1700.263377370391,353.5548967703453,4.809050568672542
1773,1773,16153.0,4.0,305.0,354.0,402.305,0.15063467166132594,421.60313242288555,1782.628536708167,0,Inactive Customers,0.0792427518783168,High,1641.368145882595,356.52570734163345,4.603786240608416
1774,1774,16156.0,8.0,302.0,310.0,344.3,0.28686791809297224,352.44129484814914,2838.4973729465073,0,Inactive Customers,0.0603287636173485,High,2667.2543359055526,567.6994745893015,4.698356181913256
1775,1775,16157.0,2.0,57.0,72.0,244.185,0.26293515210375745,269.51916170284136,1982.3462741132917,0,Inactive Customers,0.6427341236204174,Medium,708.2246789088855,396.46925482265834,1.7863293818979131
1776,1776,16160.0,1.0,20.0,85.0,223.49999999999997,0.15353599503589882,275.15044793114816,1179.922114717866,0,Inactive Customers,0.665470754648649,Medium,394.71845460993785,235.9844229435732,1.6726462267567546
1777,1777,16161.0,18.0,367.0,368.0,291.5394444444444,0.5117017049575437,294.59733794216726,4234.043301838005,2,High-Value Active Customers,0.0095985051137278,High,4193.402815553568,846.8086603676011,4.952007474431361
1778,1778,16163.0,1.0,133.0,365.0,415.00000000000006,0.05285609459566771,507.1043746060791,750.995434174329,1,Inactive Customers,0.6264901033434362,Medium,280.5042270080049,150.19908683486582,1.8675494832828186
1779,1779,16164.0,2.0,25.0,42.0,288.56,0.321511176360954,318.13344933986,2859.3085428962754,0,Inactive Customers,0.6669117488433656,Medium,952.402082070545,571.8617085792552,1.665441255783172
1780,1780,16168.0,24.0,359.0,369.0,135.585,0.6667174945478872,136.73122676728948,2560.588160030371,2,High-Value Active Customers,0.0318045115866335,High,2479.1499042260884,512.1176320060742,4.840977442066832
1781,1781,16169.0,3.0,67.0,75.0,411.83666666666664,0.33084587939472726,438.5528837410479,4061.7981557334065,0,Inactive Customers,0.4511758601461807,High,2229.212879080216,812.3596311466813,2.7441206992690965
1782,1782,16170.0,5.0,198.0,248.0,305.816,0.23270754245955916,317.6277400907117,2073.9687980037943,0,Inactive Customers,0.180798365210507,High,1698.998629827108,414.7937596007589,4.096008173947465
1783,1783,16172.0,3.0,146.0,241.0,313.61,0.1644073438919923,334.2633443905304,1541.2339006990508,0,Inactive Customers,0.3309926634112771,High,1031.0967869669203,308.2467801398102,3.3450366829436144
1784,1784,16173.0,5.0,83.0,98.0,197.788,0.41717504314707843,205.69542894356928,2404.526316574027,0,Inactive Customers,0.494683750299827,High,1215.0462205965584,480.90526331480544,2.526581248500865
1785,1785,16174.0,2.0,25.0,151.0,114.89999999999999,0.16720104033325878,127.88314644307884,598.8411098564596,0,Inactive Customers,0.6905845784892078,Medium,185.29067442422706,119.76822197129194,1.5470771075539609
1786,1786,16175.0,3.0,146.0,240.0,254.91,0.16492985744507996,271.9401874758224,1257.8483177347027,0,Inactive Customers,0.3785250372445859,Medium,781.7212364161347,251.56966354694055,3.1073748137770707
1787,1787,16180.0,6.0,152.0,252.0,1640.05,0.2619690318541679,1689.778099374492,12422.635323738094,2,High-Value Active Customers,0.0923228917162422,High,11275.741707914256,2484.527064747619,4.538385541418788
1788,1788,16182.0,3.0,222.0,294.0,347.8833333333334,0.14259150264285186,370.6521404948477,1482.7244869760657,0,Inactive Customers,0.2476907949244723,High,1115.4672801429836,296.5448973952131,3.7615460253776383
1789,1789,16184.0,5.0,147.0,211.0,202.114,0.2604727206593639,210.1777777607513,1535.7411525331088,0,Inactive Customers,0.3396387554795315,High,1014.1439387480624,307.14823050662176,3.301806222602343
1790,1790,16185.0,1.0,216.0,232.0,194.41,0.09197487122897341,239.91525353441853,617.6109443610961,0,Inactive Customers,0.3888199692234175,Medium,377.4714759825689,123.52218887221923,3.0559001538829125
1791,1791,16186.0,9.0,350.0,372.0,411.0288888888889,0.2743183738413401,419.5663675211641,3232.181850909664,0,Inactive Customers,0.0162493846525936,High,3179.6608847471007,646.4363701819328,4.9187530767370315
1792,1792,16187.0,10.0,253.0,284.0,614.4739999999999,0.3702518701073274,625.7537418572225,6504.402646997419,2,High-Value Active Customers,0.0326651800188972,High,6291.935163617857,1300.8805293994837,4.8366740999055144
1793,1793,16188.0,3.0,198.0,242.0,276.7366666666667,0.16508234507002906,295.114067741439,1366.3189874222828,0,Inactive Customers,0.2989958253839076,Medium,957.7953140402525,273.2637974844566,3.5050208730804617
1794,1794,16189.0,1.0,70.0,85.0,71.0,0.16750605353835576,90.43517995241744,423.0978541849352,0,Inactive Customers,0.6372017336189323,Low,153.49916800784428,84.61957083698705,1.8139913319053385
1795,1795,16191.0,9.0,358.0,360.0,505.88,0.2817210104120972,516.2918575162145,4084.4823356500933,0,Inactive Customers,0.0442292671220477,High,3903.82867537134,816.8964671300187,4.778853664389762
1796,1796,16200.0,1.0,160.0,164.0,530.05,0.11693194426895855,646.458417759869,2114.070073754236,0,Inactive Customers,0.3468137295510473,Medium,1380.8815469432718,422.81401475084726,3.2659313522447633
1797,1797,16201.0,3.0,106.0,109.0,519.89,0.27497585736520513,553.2756239197629,4261.254065044663,0,Inactive Customers,0.3376854467542267,High,2822.2905823567908,852.2508130089326,3.3115727662288656
1798,1798,16203.0,3.0,314.0,372.0,140.73333333333332,0.11883922683703607,150.71616170640212,502.66955607693137,0,Inactive Customers,0.1112272860448535,Medium,446.758985577123,100.53391121538628,4.443863569775732
1799,1799,16205.0,3.0,149.0,179.0,216.34333333333333,0.20358069011434315,230.99305939500636,1318.1959561787248,0,Inactive Customers,0.2748915561949581,Medium,955.8350184148544,263.639191235745,3.6255422190252093
1800,1800,16206.0,3.0,273.0,327.0,125.25333333333333,0.13159317455871195,134.28068523213162,495.81723654221105,0,Inactive Customers,0.1501441066314504,Medium,421.37320050910625,99.16344730844222,4.249279466842748
1801,1801,16208.0,1.0,245.0,289.0,166.67000000000002,0.0773954575872659,206.31524347717271,447.1537663940333,0,Inactive Customers,0.3164521084574357,Medium,305.6510142139578,89.43075327880666,3.4177394577128215
1802,1802,16209.0,4.0,158.0,246.0,180.3175,0.19757965185905427,189.49544666561715,1050.3509890986531,0,Inactive Customers,0.3283880921433414,Medium,705.4282317076749,210.07019781973065,3.3580595392832926
1803,1803,16210.0,16.0,372.0,373.0,342.0625,0.45456681908962304,346.06362886827617,4418.354553783718,2,High-Value Active Customers,0.0312710230862435,High,4280.188086529139,883.6709107567436,4.843644884568783
1804,1804,16212.0,1.0,264.0,283.0,192.19,0.07944943705516726,237.22628373171176,527.7673205224656,0,Inactive Customers,0.3126699691128142,Medium,362.7503287159536,105.55346410449313,3.4366501544359287
1805,1805,16214.0,2.0,99.0,269.0,242.94000000000003,0.11465771098150405,268.1552228158985,862.0012750495425,1,Inactive Customers,0.5197534483801808,Medium,413.9731398344301,172.4002550099085,2.401232758099096
1806,1806,16217.0,1.0,47.0,282.0,121.25,0.05162790759736558,151.30037481098285,218.73073333251722,1,Inactive Customers,0.6740030434001371,Low,71.30555338125681,43.74614666650345,1.6299847829993146
1807,1807,16218.0,5.0,344.0,373.0,522.676,0.17043224360502784,542.3254202788975,2595.0087856974965,0,Inactive Customers,0.0406308385117578,High,2489.571402789229,519.0017571394993,4.796845807441211
1808,1808,16221.0,2.0,331.0,367.0,349.06,0.0939379752525838,384.4132105125841,1012.982030592741,0,Inactive Customers,0.1261194114919492,Medium,885.2253330424649,202.5964061185482,4.369402942540254
1809,1809,16224.0,3.0,192.0,249.0,375.9433333333333,0.16152488074918206,400.4440959126791,1814.1089200672636,0,Inactive Customers,0.2850260238980988,High,1297.0406676624175,362.82178401345277,3.5748698805095054
1810,1810,16225.0,3.0,233.0,277.0,226.57000000000002,0.1494656846810397,241.85094953778457,1014.0221269104898,0,Inactive Customers,0.2346914150888221,Medium,776.0398390144898,202.80442538209797,3.826542924555889
1811,1811,16226.0,2.0,32.0,235.0,62.160000000000004,0.11420724802680757,70.10472323234386,224.41459074368169,1,Inactive Customers,0.6878957848564206,Low,70.04073971082435,44.88291814873634,1.560521075717897
1812,1812,16229.0,1.0,125.0,212.0,652.4,0.09276141252092683,794.6545688234605,2062.73396481404,0,Inactive Customers,0.5140185938448817,Medium,1002.4503527442496,412.546792962808,2.429907030775592
1813,1813,16230.0,1.0,31.0,220.0,266.1,0.06548908990131667,326.7495981993052,598.8507203041138,1,Inactive Customers,0.6612615698448971,Medium,202.85375289306808,119.77014406082276,1.6936921507755143
1814,1814,16232.0,2.0,172.0,215.0,312.20500000000004,0.14020597061952372,344.0373328593487,1351.7950516726958,0,Inactive Customers,0.39357403624102,Medium,819.7636170152347,270.35901033453916,3.0321298187948997
1815,1815,16233.0,2.0,295.0,366.0,194.64000000000001,0.09391880882074484,215.24096720197173,567.0712911678953,0,Inactive Customers,0.2059139088319097,Medium,450.303425017156,113.41425823357906,3.9704304558404515
1816,1816,16235.0,4.0,292.0,332.0,179.685,0.15850180454816473,188.83411162989907,840.0512415083631,0,Inactive Customers,0.18971249347881,Medium,680.6830258318415,168.01024830167262,4.05143753260595
1817,1817,16239.0,1.0,133.0,189.0,66.3,0.10308175680610623,84.7423159556959,244.3800173554185,0,Inactive Customers,0.5306625079393397,Medium,114.69670445533276,48.8760034710837,2.346687460303302
1818,1818,16240.0,1.0,53.0,77.0,1894.01,0.17365120566579534,2298.551774561637,11146.304130725794,0,Inactive Customers,0.4682939859456322,High,5926.556940785947,2229.2608261451587,2.658530070271839
1819,1819,16241.0,11.0,360.0,369.0,211.83818181818185,0.32826448797067037,215.58933559977328,1987.5316401574746,0,Inactive Customers,0.0059112278196113,High,1975.782887833818,397.50632803149495,4.970443860901943
1820,1820,16242.0,6.0,269.0,277.0,562.4833333333333,0.2474446229870218,579.9515477492497,4027.746809460075,0,Inactive Customers,0.0574366674401536,High,3796.4064554319766,805.549361892015,4.712816662799232
1821,1821,16243.0,1.0,21.0,54.0,177.2,0.19702413955233944,219.0696813251467,1204.6579682965626,0,Inactive Customers,0.6775112965200383,Low,388.4885863327633,240.9315936593125,1.6124435173998086
1822,1822,16244.0,1.0,161.0,372.0,466.12,0.05503436223014124,569.0233549278673,877.4609147777708,1,Inactive Customers,0.3888319566539671,High,536.2760703973503,175.49218295555417,3.0558402167301644
1823,1823,16245.0,2.0,233.0,256.0,461.865,0.12394802855474442,507.9948379355451,1765.134058810391,0,Inactive Customers,0.2466955887739002,High,1329.6832729072974,353.02681176207824,3.7665220561304986
